,created_at,from_user_name,from_user_id,from_user_realname,party,region,text
29066025,2021-09-19 13:13:10,cathmckenna,140252240,Catherine McKenna ??,Liberal,Ontario,"For climate voters, essential reading. It's clear the Liberal Party has the most ambitious, practical climate plan. 

And key point: because you can't weaken climate targets under the Paris Agr't, O’Toole would have no choice but to pull a Trump &amp; start ?? withdrawal from it. ?"
28457839,2021-08-18 16:52:17,AnnieKoutrakis,1170770038208565248,Annie Koutrakis,Liberal,Quebec,"I’m in awe of all of the working parents who juggle their work and take care of their children, especially during a global pandemic. Cuts like this are detrimental to mothers, children, and the economy."
28139382,2021-07-30 21:17:01,CQualtro,2852899113,Carla Qualtrough,Liberal,British Columbia,"Since day one of the pandemic, our Government has been there to support Canadians. 

And we will continue to be there to make sure all workers and businesses have the support they need to help ensure a strong recovery."
28183185,2021-08-02 19:17:14,JustinTrudeau,14260960,Justin Trudeau,Liberal,Quebec,"During the Second World War, hundreds of thousands of Romani were killed and persecuted. Today, we remember the victims and survivors of the Romani genocide and commit to keeping their legacy alive so that such an atrocity never happens again."
27914134,2021-07-18 00:59:36,SeamusORegan,22849568,Seamus O'Regan Jr,Liberal,Newfoundland and Labrador,"In 1847, 40,000 Irish refugees, fleeing famine and sick from the journey, descended upon Toronto. 

Toronto’s population was only 20,000. 

Then, like now, frontline healthcare workers sacrificed everything.  

Thank you Robert Kearns and @CanadaIrelandFd for remembering them."
28443419,2021-08-17 23:15:02,HedyFry,25127782,Dr. Hedy Fry,Liberal,British Columbia,"BC wildfires raging out of control, 50-60 structures significantly damaged on west side of Okanagan Lake from White Rock Lake fire. Recreation travel to Interior BC discouraged to keep people safe #bcpoli"
28015523,2021-07-23 14:10:58,melaniejoly,25227444,Mélanie Joly,Liberal,Quebec,Bonne chance à tous les athlètes de #ÉquipeCanada qui participent aux Jeux Olympiques de #Tokyo2020. Vous êtes une source d'inspiration pour les Canadiens d’un bout à l’autre du pays. Nous sommes avec vous! Go Canada! ??
28480042,2021-08-19 19:42:43,GregFergus,45848808,Greg Fergus,Liberal,Quebec,"Erin O'Toole talks a lot about making his party more inclusive and diverse.

The #CPC platform doesn’t even bother to mention Black Canadians, systemic racism, Islamophobia, or Antisemitism. 

How is that possible after everything that has happened this past year?"
28185900,2021-08-02 22:30:03,HedyFry,25127782,Dr. Hedy Fry,Liberal,British Columbia,"Show you appreciation for front-line workers &amp; pandemic heroes at “Gratitude Walls” at VCH clinics at Kerrisdale, the Italian Cultural Centre &amp; KPU Richmond. 

Great chance to show your thanks for our unsung heroes who have worked tirelessly to save lives. #vanpoli #bcpoli"
28614980,2021-08-27 14:00:48,TurnbullWhitby,1140090941195325440,Ryan Turnbull,Liberal,Ontario,"Climate change is REAL!

The Conservatives still deny it, however every young person I speak to wants to see us transition to net zero as ambitiously as possible. 

Future generations depend on us acting like climate change is an emergency!! #Elxn44 #cdnpoli 

#ForwardForEveryone"
27774597,2021-07-10 20:13:26,CQualtro,2852899113,Carla Qualtrough,Liberal,British Columbia,Looking forward to visiting @LadnerMarket this season and to check out all the great vendors! #shoplocal #DeltaBC
28997206,2021-09-16 02:13:21,SvenTrueNorth,282526718,Sven Spengemann,Liberal,Ontario,"I wish our Jewish friends and neighbours, in Mississauga-Lakeshore and around the world, G’mar Chatima Tova as they mark Yom Kippur, the Day of Atonement."
28507245,2021-08-21 13:18:41,cathmckenna,140252240,Catherine McKenna ??,Liberal,Ontario,The best way to counter misogyny in politics (linked to climate denial so well in places like National Post columns) is to get more women elected. That is ? my plan post-politics. #RunLikeAGirl #AddWomenChangrPolitics
28882028,2021-09-10 13:54:18,_DebSchulte,477327043,Hon. Deb Schulte (she/her),Liberal,Ontario,"I have had multiple reports of a woman defacing, destroying and stealing my signs. It is widespread across the riding, there maybe others involved. This is an illegal act during elections &amp; this is not the ?? way.  Please report illegal activity to my office and to @YRP. #Elxn44"
29007566,2021-09-16 13:25:39,TOAdamVaughan,2194707954,Adam Vaughan MP,Liberal,Ontario,"The NDP Housing policy has only $14B set aside to create 500,000 units of housing… the plan requires cities to come up with 1/3 of the funding… if cities had $30B lying around THEY WOULD BE BUILDING HOUSING NOW"
27964961,2021-07-20 22:16:37,JonathanWNV,2579359027,Jonathan Wilkinson ??,Liberal,British Columbia,"British Columbia’s world class firefighters have been heroic already this wildfire season. Now they need some help, and the @CanadianForces have their back with up to 350 members that we’re sending to help monitor the situation.
That’s what Canada is all about."
28833828,2021-09-08 12:54:06,cathmckenna,140252240,Catherine McKenna ??,Liberal,Ontario,"An independent analysis of each party's climate plan by @MarkJaccard, one of Canada’s most thoughtful energy economists, gives the Liberal Party's climate plan top mark. 

In short:

LPC 8/10 
CPC 5/10 
GPC 4/10
NDP 2/10"
28423627,2021-08-16 21:54:58,HedyFry,25127782,Dr. Hedy Fry,Liberal,British Columbia,That plan Didn’t work when Harper canceled the Martin/Dryden deal in 2006. Why would it work now? What was it that Einstein said about doing the same thing over and over and expecting different results?
28328558,2021-08-11 13:27:56,JustinTrudeau,14260960,Justin Trudeau,Liberal,Quebec,"Premier ministre @BrianPallister, merci de vos années de service à la population du Manitoba et du Canada. De la COVID-19 à la garde d’enfants, on a travaillé ensemble à de nombreux dossiers et réalisé de grands progrès. Je vous souhaite le meilleur pour l’avenir, Brian."
27939476,2021-07-19 17:12:12,HarjitSajjan,413802355,Harjit Sajjan,Liberal,British Columbia,"Today, Canada joins allies in identifying People's Republic of China’s state-backed actors for the unprecedented and indiscriminate exploitation of Microsoft exchange servers. We call upon China to cease this pattern of irresponsible and harmful cyberspace behaviour."
27921966,2021-07-18 15:31:28,HarjitSajjan,413802355,Harjit Sajjan,Liberal,British Columbia,"L'histoire du Canada est pleine de femmes et d'hommes qui ont servi le pays pour défendre la liberté, la démocratie et les droits de la personne. Le @Memory_Project par @HistoricaCanada raconte ces histoires. Cette fin de semaine, découvrez le Projet Mémoire et apprenez-en plus."
28259598,2021-08-06 21:40:06,vankayak,112815157,Adam van Koeverden,Liberal,Ontario,"Tokyo is a games of many firsts. Canadian Olympic Champion, soccer superstar Quinn becomes the first ever openly transgendered athlete to win an Olympic medal. Huge for the trans community, visibility is so important!

Congrats Quinn!! ?⚽️??❤️?️‍⚧️"
27959716,2021-07-20 17:26:09,AnnieKoutrakis,1170770038208565248,Annie Koutrakis,Liberal,Quebec,"ICYMI: With vaccine rates going up and #COVID19 cases going down, our government announced it’s plans to ease border measures for fully vaccinated American travelers on August 9, and for everyone beginning September 7."
28544092,2021-08-23 20:06:35,HonAhmedHussen,2891740872,Ahmed Hussen,Liberal,Ontario,"The residents of Markham-Unionville need their views represented in Ottawa!

I know the best person to do this is @PaulChiangMU with his 28 years of dedication and service to the community.

#ForwardForEveryone"
27757684,2021-07-09 17:20:39,CQualtro,2852899113,Carla Qualtrough,Liberal,British Columbia,"Today, StatsCan released updated job numbers, which show Canada’s labour market gaining 231,000 jobs in June, bringing us that much closer to our target of 1 million jobs restoring employment to previous levels.
 
Our plan is working, but there is still more work to do."
28983521,2021-09-15 13:39:42,TOAdamVaughan,2194707954,Adam Vaughan MP,Liberal,Ontario,I think the entire Conservative Platform is on page 90… Bill Davis once said Bland works… OToole thinks vague does… if not vague then disingenuous… if not disingenuous the duplicitous…or maybe ambiguous or… see page 90… on every issue double talking contradictions.
28840957,2021-09-08 18:00:42,VBadawey,1002181382,Vance Badawey,Liberal,Ontario,"There is absolutely no place in Canada for hate of any kind. Ever. I stand with our public servants and our media, who should be free from harassment and violence at all times. Thank you for bringing this to my attention."
28650328,2021-08-29 18:40:19,KenHardie,3358671,Ken Hardie,Liberal,British Columbia,"As Lou Grant, Ed Asner 'played himself' to a great degree...and he was even more formidable as Ed Asner.  Sad to hear of his passing today."
28084325,2021-07-28 01:47:58,AHousefather,1646334073,Anthony Housefather,Liberal,Quebec,"Incredible swim by @OleksiakPenny in the 200 free. Reaching the podium and beating the great @katieledecky is an amazing accomplishment. Bravo Penny, @TeamCanada @JohnAtkinSwim. Unbelievable."
27965978,2021-07-21 02:00:03,BillBlair,3196494064,Bill Blair,Liberal,Ontario,"As extreme weather continues to impact communities across ??, we will continue to provide support to our provincial and territorial partners. We have approved a request for assistance from @MBGov for up to 120 @CanadianForces members to assist with fighting wildfires across MB."
28920336,2021-09-12 15:43:58,marcomendicino,312759403,Marco Mendicino,Liberal,Ontario,Unbelievable. Unacceptable. There’s no place for this kind of intimidation or behaviour. Period. Sending support your family’s way my friend.
28348454,2021-08-12 13:06:01,FP_Champagne,1707636642,François-Philippe Champagne (FPC) ??,Liberal,Quebec,"Hier, @erinotoole a dit et je cite : « Le monde a besoin de l'innovation canadienne. » J'aurais aimé qu’il soit du même avis lorsqu’il était au pouvoir il y a six ans. ?"
28023654,2021-07-23 23:07:39,MarcSerreMP,159655782,Marc G. Serré,Liberal,Ontario,A step forward. We know that affordable childcare directly impacts families’ budgets and allows parents and caregivers the support they need as they get back into the workforce. Hoping this positive trend continues! En espérant que le travail important continu!
27905392,2021-07-17 11:39:11,AndyFillmoreHFX,158458133,"Andy Fillmore, MP",Liberal,Nova Scotia,"Huge congratulations to my friend @LenaMetlegeDiab on her nomination as the @liberal_party candidate for the federal riding of #HalifaxWest! 
Lena is one of the hardest working MLAs in #NovaScotia and will be a champion for her constituents in ??’s #HouseOfCommons. Bonne chance!"
27956235,2021-07-20 14:38:47,markhollandlib,85428184,Mark Holland,Liberal,Ontario,"Grâce aux efforts déployés par chacun en vue de suivre les conseils de santé et de se faire vacciner, ?? peut commencer à assouplir les mesures frontalières. Les mesures entrent en vigueur le 9 août pour les voyageurs ?? entièrement vaccinés et seront élargies à compter du 7 sept"
28413398,2021-08-16 13:26:01,HonAhmedHussen,2891740872,Ahmed Hussen,Liberal,Ontario,"Après presque une semaine, @theJagmeetSingh et le NPD ont finalement approuvé notre plan de rendre la vaccination obligatoire pour les fonctionnaires et le transport aérien et ferroviaire."
29054962,2021-09-18 18:53:56,SoniaLiberal,3188558830,Sonia Sidhu,Liberal,Ontario,"Thank you @Marilyn_Raphael, @SafdarH14521293 &amp; @Harindermalhi for stopping by and joining me at the doors! 
What a beautiful day indeed to remind thousands of Bramptonians about Election Day on Monday.
#PaintingBramptonRed #VoteLiberal"
28991922,2021-09-15 18:45:15,fsorbara,272185225,Francesco Sorbara,Liberal,Ontario,"As a father of two daughters and with a third on the way in a few weeks - women’s rights for my family are non-negotiable today and tomorrow. 

We will not move backwards on the rights of women in ??.  @karinagould @JustinTrudeau #elexn44 #ElectionsCanada"
28748017,2021-09-03 15:54:20,melaniejoly,25227444,Mélanie Joly,Liberal,Quebec,"La position d’Erin O’Toole et des conservateurs sur les armes à feu est claire.

Elle est écrite noir sur blanc dans sa plateforme. Il ment aux Canadiens. #elexn44 #polcan @CPC_HQ"
28122234,2021-07-29 23:20:02,HedyFry,25127782,Dr. Hedy Fry,Liberal,British Columbia,"ICYMI: #GOC will invest $347 million over 5 years to bring $10/day child care to Newfoundland &amp; Labrador by 2023.

It will create 5,895 new child care spaces in the province. #cdnpoli"
28062296,2021-07-26 19:04:04,markhollandlib,85428184,Mark Holland,Liberal,Ontario,"Congratulations to Her Excellency, the Right Honourable Mary Simon, on officially becoming Canada's 30th Governor General. Today's appointment will help ensure Canada is represented by someone who exemplifies the very best of our country."
28074314,2021-07-27 13:45:00,TOAdamVaughan,2194707954,Adam Vaughan MP,Liberal,Ontario,I was happy when they screamed at other people … and made stuff up about other people … but when they fundraiser as victims… we’ll that’s the @CPC_HQ brand and we have to protect us … if only there was some way to regulate on-line content
28714658,2021-09-02 02:15:15,karinagould,61521038,Karina Gould,Liberal,Ontario,"This is so sad/infuriating. Our frontline health workers have been there for us through the most difficult 18 months many of us have ever experienced. All they should feel is love, respect and gratitude. To all the #healtheroes: thank you for all you do, we will have your back."
28044180,2021-07-25 15:28:47,JustinTrudeau,14260960,Justin Trudeau,Liberal,Quebec,"And we’re off! Congratulations to @RebeccaLSmith14, @Mags_Swims26, @OleksiakPenny, @Taylor_Ruck, and Kayla Sanchez on winning Canada’s first medal at the #Tokyo2020 Olympics - and to @JennAbel91 and @Citrini_Melissa for doubling our medal count. Let’s keep it going, #TeamCanada!"
28358936,2021-08-13 04:18:38,KenHardie,3358671,Ken Hardie,Liberal,British Columbia,This is such a great idea...so many of our study recommendations at the Fisheries &amp; Oceans committee point to the value of indigenous knowledge and how well First Nations and Inuit communities can protect and preserve our environment.
28559196,2021-08-24 17:10:32,HonAhmedHussen,2891740872,Ahmed Hussen,Liberal,Ontario,"The COVID-19 pandemic has made it clear that affordable housing is key to our recovery. 

Today we announced our housing plan that will: 

? Unlock Homeownership for Young Canadians.
? Build More Homes.
?️ Protect Your Rights As Renters &amp; Homeowners.

#ForwardForEveryone"
28523842,2021-08-22 16:51:36,FilomenaTassi,4026045455,Filomena Tassi,Liberal,Ontario,"Lisa, you are a fantastic candidate who knows our beloved #HamOnt incredibly well, given your service as a journalist almost for 20 years! You will be an excellent, effective and caring  representative for the people of Hamilton Mountain in government! @lisahepfner2021 #Elxn44"
28887779,2021-09-10 18:20:55,cafreeland,203132018,Chrystia Freeland,Liberal,Ontario,"Grâce à la résilience des travailleurs &amp; entreprises ?? + à notre plan axé sur les emplois &amp; la croissance, 90 000 nouveaux emplois se sont ajoutés à l’économie ?? au mois d'août. 95% des emplois perdus au ?? pendant la pandémie ont maintenant été récupérés comparé à 76% au É.-U."
28724005,2021-09-02 13:30:05,IaconoMP,102563403,Angelo Iacono,Liberal,Quebec,"Ce que disent les médias : ""C’est un programme dans la continuité, cohérent avec les valeurs du Parti libéral de Justin Trudeau, qui cadre avec le programme de 2019, le discours du Trône de 2020 et le budget de 2021"" @RadioCanadaInfo"
27881871,2021-07-15 23:37:58,LevittMichael,31764814,Michael Levitt ??,Liberal,Ontario,"Shocking to see the vile desecration of a Mosque in Cambridge, ON. We stand with the @ahmadiyyacanada community against this deplorable act. Hate against one of us is hate against us all."
28320629,2021-08-11 01:20:56,MarcGarneau,80702644,Marc Garneau,Liberal,Quebec,"The release of #MichaelSpavor and #MichaelKovrig is our top priority. I spoke with Canada’s friends and partners and thanked them for the resolute support they have shown for Mr. Spavor and Mr. Kovrig, who have been arbitrarily detained in China since December 2018."
28400967,2021-08-15 18:50:01,HedyFry,25127782,Dr. Hedy Fry,Liberal,British Columbia,First-ever Surplus Food Rescue Program recovered over 8 million kg of food that would have been wasted &amp; disbursed it to food insecure people across Canada. #Budget21 invested additional $140 mill to add to Emergency Food Security Fund and Local Infrastructure Fund. #cdnpoli
28282249,2021-08-08 18:01:18,AnitaOakville,480418245,Anita Anand,Liberal,Ontario,With you ?. Married for 26 years now and my father constantly tells me that I won the Lotto 649! You got this!??
28824431,2021-09-07 23:55:32,HedyFry,25127782,Dr. Hedy Fry,Liberal,British Columbia,Uhhuh. This man overcame every challenge thrown at him. Think of how he will fight for East Van in Parliament.
28824061,2021-09-07 22:51:39,JustinTrudeau,14260960,Justin Trudeau,Liberal,Quebec,"Quelle journée pour le tennis canadien! Félicitations à @leylahfernandez, qui passe en demi-finales du @USopen, et bonne chance à @felixtennis pour le quart de final ce soir. Des millions de canadiens vous encouragent à partir d’ici ! ?"
28576337,2021-08-25 14:30:47,marcomendicino,312759403,Marco Mendicino,Liberal,Ontario,"Nous avons maintenant évacué plus de 2 700 citoyens canadiens et réfugiés d'Afghanistan - dont beaucoup commenceront bientôt une nouvelle vie au Canada.

Hier soir, notre plus grand vol d'évacuation des @ForcesCanada a date a quitté l'Afghanistan avec 535 personnes à bord."
28102600,2021-07-28 22:09:00,mary_ng,29754743,Mary Ng,Liberal,Ontario,"Une annonce importante faite aujourd'hui par les ministres @JonathanWNV et @_DebSchulte, accompagnés de mes collègues de la région de York : notre gouvernement investit 9 millions de dollars dans la conservation de la nature à travers l'Ontario !"
28672067,2021-08-30 21:47:36,DarrenFisherNS,408072407,Darren Fisher,Liberal,Nova Scotia,"Noticing a lot of misinformation out there.

➡️ Climate change is real. 

➡️ Vaccines are safe and effective. 

✅ These are facts.

And we can’t let conspiracy theories stand in the way of our safety and progress for Canadians. ??"
28060179,2021-07-26 16:58:13,pablorodriguez,2242940071,Pablo Rodriguez,Liberal,Quebec,"Un moment historique pour le Canada aujourd’hui! ??

Félicitations à Son Excellence, Mary Simon qui est officiellement la gouverneure générale du Canada. ??"
28183361,2021-08-02 19:26:53,AnnieKoutrakis,1170770038208565248,Annie Koutrakis,Liberal,Quebec,"Les prestations cruciales de COVID-19, telles que la Subvention salariale d'urgence du Canada, la Prestation canadienne de la relance économique et la Subvention d'urgence du Canada étaient prolongés pour que nos entreprises locales préférées peuvent garder leurs portes ouvertes."
27834445,2021-07-13 23:40:00,HedyFry,25127782,Dr. Hedy Fry,Liberal,British Columbia,"The new Surrey Langley SkyTrain will connect Surrey Metro Centre, Fleetwood Centre &amp; Langley Regional City Centre with reliable &amp; rapid transit. 

The project will creates thousands of full-time jobs. #vanpoli #bcpoli"
27807397,2021-07-12 19:05:03,HedyFry,25127782,Dr. Hedy Fry,Liberal,British Columbia,"This year, #GOC extended EI Sickness Benefits from 15 to 26 weeks &amp; regular EI benefits up to 50 weeks. 

The new Canada Recovery Hiring Program supports businesses as they hire workers &amp; increase hours and wages. We have your back. #cdnpoli #bcpoli"
28260229,2021-08-06 23:34:24,PattyHajdu,1005090338,Patty Hajdu,Liberal,Ontario,"We are investing $15M to support Canadians living in long term care in Newfoundland and Labrador. COVID-19 shone a light on systemic issues in LTC. That’s why Min @_DebSchulte, Premier @FureyAndrew, and Min @SeamusORegan, and I announced the first SLTCF agreement with NL."
27964387,2021-07-20 21:36:50,HarjitSajjan,413802355,Harjit Sajjan,Liberal,British Columbia,"?British Columbia: Wildfires are continuing to threaten communities across the province. In response to a request for assistance, we are sending up to 350 @CanadianForces members to help the @BCGovFireInfo extinguish hot spots on contained fires and monitor the situation."
28904729,2021-09-11 16:24:00,cafreeland,203132018,Chrystia Freeland,Liberal,Ontario,"On this solemn anniversary, let us all remember both the heroism and the terror of 9/11 twenty years ago. How the world stopped. And was changed forever. On this sombre occasion, let us reflect on and pay tribute to all those who lost their lives in this terrorist attack."
28542462,2021-08-23 18:20:15,RajSaini4KitCen,2667603834,Rajsaini4kitcen,Liberal,Ontario,"Through the #COVID19 crisis, we’ve done everything we can to support all Canadians. 

To build a healthier Canada, a re-elected Liberal government will move forward to eliminate the health care waitlist and strengthen the health care system.

#ForwardForEveryone 

Read more ?"
28971353,2021-09-15 04:09:01,MSidhuLiberal,1143342270399373313,Maninder Sidhu,Liberal,Ontario,"Great energy in #BramptonEast tonight ??
Team Brampton will continue to deliver for the residents of Brampton!"
28440556,2021-08-17 19:42:22,AndyFillmoreHFX,158458133,"Andy Fillmore, MP",Liberal,Nova Scotia,"Good luck, @Aliduale1! You have been the hardest working candidate in Halifax-Armdale by far, and you will be a wonderful, thoughtful MLA!"
27941154,2021-07-19 18:40:02,HedyFry,25127782,Dr. Hedy Fry,Liberal,British Columbia,"#GOC’s National Housing Strategy is a $70 billion long-term plan to eliminate chronic homelessness, support 530,000 families with safe &amp; affordable rental  homes, modernize 300,000 existing homes &amp; build 160,000 new homes. #cdnpoli #bcpoli"
28220879,2021-08-04 19:14:34,AnnieKoutrakis,1170770038208565248,Annie Koutrakis,Liberal,Quebec,"#Budget2021 in action: our government is topping up the Women Entrepreneur Knowledge Hub by $5 million, and putting $55 million towards the Women Entrepreneur Loan Fund. Supporting women entrepreneurs supports the economy. #WhoRunsTheWorld"
28918415,2021-09-12 13:33:30,MarcMillerVM,1882871270,Marc Miller,Liberal,Quebec,"Our partnership saved lives. That’s what you get with Shirley Robinson! #cdnpoli 

Notre travail d’équipe a, tout simplement, sauvé des vies. C’est ce que Shirley Robinson peut livrer! #polcan @MKO_North @KeewatinookAski"
28418632,2021-08-16 17:37:12,KateYoungMP,2763372632,Kate Young,Liberal,Ontario,It was a true pleasure working with Deputy Minister James Meddings when I served as Parliamentary Secretary for Economic Development.  Good luck on your retirement!  You deserve some time for yourself and your family!  @FedDevOntario
28743751,2021-09-03 12:21:11,TurnbullWhitby,1140090941195325440,Ryan Turnbull,Liberal,Ontario,"The Conservatives have been promoting a dangerous conspiracy theory ‘The Great Reset’, which proclaims that world leaders intentionally released the COVID-19 virus to reset the global economy. Using fear and misinformation to manipulate people has no place in ?? #Elxn44 #cdnpoli"
27925542,2021-07-18 20:21:31,JustinTrudeau,14260960,Justin Trudeau,Liberal,Quebec,"With his words and through his actions, Nelson Mandela sought to make this world more equal - and he showed us it was possible. Together, this #MandelaDay and every day, let’s honour his legacy and follow his example, and let’s keep building a more just future for everyone."
28006796,2021-07-23 03:10:35,BardishKW,2696723713,Bardish Chagger,Liberal,Ontario,Le #SommetIslamophobie d'auj. a été une autre occasion importante de s'engager auprès des communautés musulmanes et d'écouter leurs expériences difficiles vécues. Nous continuerons à combattre l'islamophobie et à tracer une nouvelle voie vers un Canada consciemment plus inclusif.
28744223,2021-09-03 12:46:35,melaniejoly,25227444,Mélanie Joly,Liberal,Quebec,"Des investissements en aérospatiale jusqu’à l’augmentation de places en garderie en passant par la protection de notre langue, l’équipe Trudeau a livré pour le #Quebec. Maintenant, il faut continuer d’avancer. #polcan #Elxn44"
28419866,2021-08-16 18:44:05,MarcGarneau,80702644,Marc Garneau,Liberal,Quebec,Je suis fier de soutenir les entreprises de #NDGWestmount - une communauté remplie d’entrepreneurs qui font croître notre économie locale ! Lisez ce fil pour découvrir comment le Parti liberal compte continuer de soutenir les entreprises à travers le pays ⬇️ #AvançonsEnsemble
28098472,2021-07-28 18:29:06,pfragiskatos,593944500,Peter Fragiskatos,Liberal,Ontario,"Premier @fordnation, please act. You clearly have a willing partner in the Prime Minister and the federal government. #ldnont"
28605753,2021-08-27 00:35:06,MarcGarneau,80702644,Marc Garneau,Liberal,Quebec,1/2 I had a productive call with @MBA_AlThani_ on our renewed cooperation on Afghanistan. I thanked Qatar for facilitating the evacuation of civilians and ensuring their safe passage.
28572777,2021-08-25 11:40:41,TurnbullWhitby,1140090941195325440,Ryan Turnbull,Liberal,Ontario,"Completely unacceptable! I’m sorry you have been subjected to this @AHousefather. You have always been a rational, respectful and constructive person, and have been an exceptional MP! No one should ever be treated this way. #Antisemitism must stop!!"
29072557,2021-09-19 19:41:22,WayneLongSJ,436087744,Wayne Long,Liberal,New Brunswick,"As am I! I was one of only two Liberal MPs to vote for a full public inquiry into the SNC affair. 

The only way to ensure there is true accountability in Ottawa is by sending someone there to represent you who isn't afraid to buck the party line. #RidingFirst"
28909490,2021-09-11 21:10:42,terrybeech,16279532,Terry Beech 黃志峰,Liberal,British Columbia,"After 6 years of hard work representing the interests of my riding as an MP, I am so excited to receive this endorsement recognizing my environmental leadership. 

We need strong voices fighting for the environment in Ottawa and I will continue working tirelessly to do just that."
28989174,2021-09-15 16:59:49,karinagould,61521038,Karina Gould,Liberal,Ontario,"Very disturbed the Conservatives are continuing to spread this false information. 

This is a lie.

Shame on you Erin O'Toole for continuing to mislead Canadians."
27942585,2021-07-19 20:01:00,mary_ng,29754743,Mary Ng,Liberal,Ontario,"An update from my colleagues today, starting August 9, 2021, fully vaccinated U.S. citizens and permanent residents residing in the U.S. may enter Canada for non-essential travel."
28743054,2021-09-03 11:42:58,AryaCanada,2327530022,Chandra Arya,Liberal,Ontario,"This crisis has increasingly become a pandemic of the unvaccinated. 
The Science Table says unvaccinated people infected by COVID-19 are 27 times more likely to be hospitalized and 42 times more likely to end up in intensive care than vaccinated people.
The Globe and Mail Sep 2.."
28354147,2021-08-12 18:35:57,FP_Champagne,1707636642,François-Philippe Champagne (FPC) ??,Liberal,Quebec,"Félicitations aux studios @felixandpaul ! Nous sommes fiers d’appuyer cette entreprise montréalaise qui met à profit l’expertise et l’innovation canadiennes dans l’espace. Votre travail permet de raconter les aventures de l’humanité dans l’espace, c'est tout à votre honneur."
28236154,2021-08-05 16:21:40,pfragiskatos,593944500,Peter Fragiskatos,Liberal,Ontario,I’ve always said it’s the best city in Canada ? - and here’s the evidence-based approach used to prove it. #ldnont
27825805,2021-07-13 16:04:35,s_guilbeault,276713213,Steven Guilbeault @ ?,Liberal,Quebec,"As @TeamCanada prepares for the Olympics, Canadians are getting ready to cheer them on! 
??
Alors que @Equipe_Canada se prépare pour les Jeux olympiques, les Canadien.nes se préparent à l'encourager !"
27756470,2021-07-09 16:21:14,jyduclos,2848993491,Jean-Yves Duclos,Liberal,Quebec,"Bon séjour dans notre merveilleuse ville!  

Wishing you a lovely stay in our beautiful city! 

#villequebec"
28617065,2021-08-27 15:42:28,AnitaOakville,480418245,Anita Anand,Liberal,Ontario,"?? @PSPC_SPAC has ensured that the vaccine supply in Canada is robust. 
??Over 73 million vaccines cumulative have been delivered to Canada.
??Over 40 million vaccines have been donated thus far. 
??Let’s keep going! ?#StrongerTogether"
28996675,2021-09-15 23:43:03,HedyFry,25127782,Dr. Hedy Fry,Liberal,British Columbia,"Democracy is at risk globally. Here in Canada, you still have the democratic right to vote. Please value and use that right. #InternationalDayOfDemocracy"
28908087,2021-09-11 19:27:11,cathmckenna,140252240,Catherine McKenna ??,Liberal,Ontario,"What? You are going to spend billions on infrastructure but it's not in your costed platform?!*
Because...magic money! 

Don't believe O'Toole. Conservatives ran on cutting $18bn in infrastructure funding last election. Imagine the transit projects they would not have built."
28521012,2021-08-22 13:25:21,PattyHajdu,1005090338,Patty Hajdu,Liberal,Ontario,Canada’s healthcare system works for everyone. It’s a principle of our healthcare system that everyone has access - full stop. We cannot ever allow our healthcare system to be based on class and privilege. That is not equity and it’s not good for Canada. It's not who we are.
28733563,2021-09-02 21:30:06,cathmckenna,140252240,Catherine McKenna ??,Liberal,Ontario,"Although of major parties, only need to canvass Conservative candidates as vaccination was a requirement for LPC and NDP. An enterprising journalism student could take that on! Just saying..."
28075618,2021-07-27 14:52:11,JulieDzerowicz,1942107584,Julie Dzerowicz,Liberal,Ontario,"Thanks for your leadership @theatrecentre on this important issue. 
 
I absolutely agree - and will continue to work hard to ensure that this building serves the local community – in particular the arts &amp; culture sector!"
28301678,2021-08-09 21:26:15,MaryamMonsef,494668818,Maryam Monsef,Liberal,Ontario,"Nous savons à quel point Internet haut vitesse est important pour les ?? des régions rurales. Avec le #FLBU, nous connectons rapidement 98 % des ?? d'ici 2026 et 100 % d'ici 2030. Les conservateurs ont voté ❌ pour ajouter 1 milliard de $ de plus à ce fonds dans le #Budget2021."
28735036,2021-09-03 00:22:16,ScarpaleggiaLSL,200100603,Francis Scarpaleggia,Liberal,Quebec,Il faut se protéger et protéger les autres en se faisant vacciner. Il faut protéger notre système de santé et sa capacité de bien servir notre population. #Avançonsensemble
28473710,2021-08-19 14:02:25,mikekelloway,1192858611879428097,Mike Kelloway,Liberal,Nova Scotia,"More buried promises from O'Toole on ""conscience rights of healthcare professionals"" in his platform, to let doctors deny and prevent referral for abortion, medical assistance in dying, and care for LGBTQ2 Canadians."
27893720,2021-07-16 15:55:56,AnnieKoutrakis,1170770038208565248,Annie Koutrakis,Liberal,Quebec,"Avez-vous présenté une demande de RP dans le cadre du programme ouvert aux étudiants étrangers nouvellement diplômé et aux travailleurs essentiels ? À compter du 26 juillet 2021, vous pourrez obtenir un permis de travail en attendant les résultats de votre demande !"
28838277,2021-09-08 16:05:51,HedyFry,25127782,Dr. Hedy Fry,Liberal,British Columbia,"#covid vax sites Van Coastal Health region: Italian Cultural Centre, UBC Life Sciences Centre, Capilano Uni, ICBC Claim Centre NV, Kwantlen Polytechnic Uni, River Rock Casino, Whistler Conference Centre, Powell River Recreation Complex, Royal Canadian Legion Branch 140 Sechelt."
27897528,2021-07-16 19:14:29,s_guilbeault,276713213,Steven Guilbeault @ ?,Liberal,Quebec,Good news! The must-see @justforlaughs Festival will take place in person this summer! We are proud to contribute to such a rich program. Have a great festival!
