,created_at,from_user_name,from_user_id,from_user_realname,party,region,text
10570392,2019-04-09 00:55:33,ALeighMP,322866759,Andrew Leigh,Australian Labor Party,"Fenner, Australian Capital Territory","Thanks to the many Canberrans who filled out my housing affordability survey. Winners of the double movie pass were Troy McPherson, Tahmina Rashid, Chris Olsen, Kerry Down &amp; Christie (no surname given). To the winners, we’ll be in touch directly. #auspol #canberra"
10087135,2019-03-19 10:14:31,emmahusarmp,112383045,Emma Husar MP,Australian Labor Party,"Lindsay, New South Wales","For the record, again - out of curiosity I clicked on a poll to see the results. This did and does not signal a voting intention. 
I’m still a member of the ALP. 
Enough now, there are far more important things to worry about than an idle FB click #auspol @2GB873 @dailytelegraph"
10996347,2019-05-03 22:55:47,kimbakit,20494141,Kimberley Kitching 🇦🇺,Australian Labor Party,Victoria,"Debt-doubler📈
Space-invader👾
Wage-freezer🥶
#auspol #ausvotes
#starwarsday #MayTheFourthBeWithYou 
Morrison casting all wrong, much more natural as Darth🐲Sidious."
10772863,2019-04-23 04:17:48,MurrayWatt,304856790,Senator Murray Watt,Australian Labor Party,Queensland,"Does anyone know if Michelle Landry told these miners why she’s done nothing to stop the casualisation and labour hire that’s smashing their jobs? She backs mining multinationals, not miners."
11099878,2019-05-08 23:35:36,Bowenchris,150856088,Chris Bowen,Australian Labor Party,"McMahon, New South Wales",25 days since @MathiasCormann promised the dollar figure on how much of the LNP tax cuts go to high income earners. @JoshFrydenberg dodged the question six times on @frankelly08 this morning. Why so shifty?
10513027,2019-04-05 22:13:58,MerylSwanson,1586960762,Meryl Swanson MP,Australian Labor Party,"Paterson, New South Wales",Keep watching ABC News Breakfast and you might see a familiar face! Joining the panel with Rebekha Sharkie MP very soon.
10515815,2019-04-06 07:37:50,polley_helen,929373746,Helen Polley,Australian Labor Party,Tasmania,A Shorten Labor Government will ensure the people of Northern Tasmania have better access to mental health services by building a new mental health hub and 25 bed acute mental health unit within the Launceston Health Precinct. #auspol #politas #fairgo
11230099,2019-05-14 21:37:50,polley_helen,929373746,Helen Polley,Australian Labor Party,Tasmania,The campaign isn’t even over &amp; the infighting erupts in the Liberal Party. A vote 4 the Libs is a vote for chaos. Voting LNP is more chaos! A vote 🗳 4 Labor is a vote for a fairer nation. Better hospitals #politas #auspol #AUSVote2019
11125534,2019-05-10 01:10:00,JEChalmers,258124400,Jim Chalmers MP,Australian Labor Party,"Rankin, Queensland","Budgets and elections are about choices – we’ve chosen hospitals and schools over damaging cuts, and cost of living relief over bigger tax breaks for the top end of town #auspol #ausvotes"
10837319,2019-04-26 04:33:38,polley_helen,929373746,Helen Polley,Australian Labor Party,Tasmania,Steve Martin says the Nationals &amp; One Nation are alike in their policies. Now that’s concerning❗️ So desperate is Steve Martin to be re-elected he will say anything &amp; promise everything. #VoteLabor #AusVotes19 #politas
11253994,2019-05-15 19:59:59,MichaelDanbyMP,1355670182,Michael Danby,Australian Labor Party,"Melbourne Ports, Victoria",The Andrew Robb / Bob  Carr  phenomena @jmohanmalik @ajphelo @Anne_MarieBrady @wildgees8 @9DashLine  @MsJulieLenarz @IrwinCotler @20committee @chen_yonglin @StandSouth @geoff_p_wade @StanGrantMOF @austdef #ausdef @SaveTibetOrg  @PLMattis @MatteoMecacci
10796460,2019-04-24 08:39:10,c_otoole,808712768,Cathy O'Toole,Australian Labor Party,"Herbert, Queensland","Today Townsville commemorated the 68th Anniversary of the Battle of Kapyong with a Ceremonial Parade hosted by ‘Old Faithful,’ the 3rd Battalion, The Royal Australian Regiment. The Battle of Kapyong occurred during the Korean War over 22-25 April 1951."
10815482,2019-04-25 06:46:01,GrahamPerrettMP,251976625,Graham Perrett,Australian Labor Party,"Moreton, Queensland",#Walkhighlights Melting Pot - Blue Mink; Yellow River; Chirpy Chirpy Cheep Cheep - Middle of the Road; Back to the Wall - Divinyls; I’ll Stand by You - The Pretenders;  The Road Goes On Forever - Joe Ely; A Case of You - Joni Mitchell; I Think We’re Alone Now - Tiffany
10873992,2019-04-28 00:48:34,RichardMarlesMP,485139839,Richard Marles,Australian Labor Party,"Corio, Victoria","Families across the #corio electorate will welcome this news 👇
Because we need to back our families and reduce the cost of living. #auspol #childcare"
11099545,2019-05-08 22:53:46,stevegeorganas,104087034,Steve Georganas,Australian Labor Party,"Hindmarsh, South Australia","#mymum left Greece &amp; migrated to the other side of the world as an 18 yr old due to poverty &amp; with no English, worked all her life in low paid jobs whilst bringing up 2 kids.  Devoted Yiayia to 2 grandsons. Through her devotion she gave all we needed for a decent life. #auspol"
10894284,2019-04-29 09:16:48,TimWattsMP,14294400,Tim Watts MP,Australian Labor Party,"Gellibrand, Victoria",How many Australians will be seeing Morrison’s resting smirk face for the first time at length in this #leadersdebate ?
10078402,2019-03-18 20:46:42,GrahamPerrettMP,251976625,Graham Perrett,Australian Labor Party,"Moreton, Queensland",#Walkhighlights Thousands are Sailing-The Pogues; My Back Pages - Bob Dylan; Nothing Compares 2 U - Sinead O’Connor; Yer So Bad -Tom Petty &amp; the Heartbreakers; A Kind of Magic -Queen; I Will Survive -Gloria Gaynor; One Place -Everything But the Girl; Full Moon of Love - k.d. lang
10929291,2019-04-30 21:42:36,MurrayWatt,304856790,Senator Murray Watt,Australian Labor Party,Queensland,Last day to vote for @samkerr1 as BBC Women’s Footballer of the Year! ⚽️⚽️⚽️ #GoMatildas @TheMatildas
10652574,2019-04-15 01:55:58,GrahamPerrettMP,251976625,Graham Perrett,Australian Labor Party,"Moreton, Queensland","All the best to Greg Inglis. In a crowded field, he's one of the best backs EVER to pull on a maroon jersey. He's been an inspirational leader both on &amp; off the footy field &amp; I wish him all the best in his new endeavours. Greg still has much to contribute to the Australian story."
10413863,2019-04-02 04:00:49,fitzhunter,147869440,Joel Fitzgibbon,Australian Labor Party,"Hunter, New South Wales",Watching Barnaby Joyce sit through one of Michael McCormack’s rehearsed answers to a Dorothy Dixer is solid gold #QT
10532212,2019-04-06 22:06:34,Bowenchris,150856088,Chris Bowen,Australian Labor Party,"McMahon, New South Wales","The Liberals are spending $600,000 a day on tax payer funded ads. Delaying the election a week means more than $4 million of partisan ads funded by the tax payer. Fitting that they end the term with the same arrogant contempt for the taxpayer that has marked their entire term."
10440137,2019-04-03 04:04:17,TimWattsMP,14294400,Tim Watts MP,Australian Labor Party,"Gellibrand, Victoria",The Environment Minister just took a question about a policy she announced in her portfolio in last night’s budget on notice. #qt
10469788,2019-04-04 08:44:31,JoanneRyanLalor,1631812358,Joanne Ryan MP,Australian Labor Party,"Lalor, Victoria",Climate change is real. Only @AustralianLabor understands that and will take real action. #budgetreply #auspol
10304557,2019-03-28 03:18:15,Tony_Burke,22887941,Tony Burke,Australian Labor Party,"Watson, New South Wales","Fantastic to see this change. @Mark_Butler_MP has been fighting to make sure the dolphin sanctuary is just that: a sanctuary not a slaughterhouse.
#dolphins #oceans"
10550964,2019-04-08 06:44:44,RobMitchellMP,198056642,Rob Mitchell,Australian Labor Party,"McEwen, Victoria",What a great day to be out supporting Hume Mens Shed and Citizens Advocacy in Sunbury today.  Two great groups who make our communities the best. I know every dollar of these grants will be invested in helping our people have better lives. #auspol
10836479,2019-04-25 23:46:40,MerylSwanson,1586960762,Meryl Swanson MP,Australian Labor Party,"Paterson, New South Wales","Out and about at Dartagnans Cafe Rutherford and in Lochinvar this week talking to locals. I always appreciate it when they pop by to say hello. If there are any federal issues you'd like to have a chat about, call the office on 4983 2401."
11203308,2019-05-13 20:17:27,kimbakit,20494141,Kimberley Kitching 🇦🇺,Australian Labor Party,Victoria,"Veteran “Liberal” ex-Foreign Minister Julie Bishop slams current “Liberal” PM Scott Morrison’s half-considered, insulting and typically lightweight foreign policy musings #auspol #ausvotes

His sloganeering vacuous leadership is a joke at home, a danger for Australia abroad."
11074608,2019-05-08 00:09:25,ClareONeilMP,57906313,Clare O'Neil MP,Australian Labor Party,"Hotham, Victoria","My very smart grandmother was educated up to grade 4. Every night she helped her kids with Latin and French homework that she didn’t understand a word of. Generations of women made these sacrifices to build a better life for their children. They are heroes, not political fodder."
10304780,2019-03-28 04:56:29,MurrayWatt,304856790,Senator Murray Watt,Australian Labor Party,Queensland,"Tony Abbott just can’t help stirring up division, this time on Morrison’s One Nation preferences pledge."
10190971,2019-03-23 10:01:47,MadeleineMHKing,2902145304,Madeleine King,Australian Labor Party,"Brand, Western Australia","Where were you when ....👇🏼?

@SimonCollins74 @EmmanuelHondros @leggoet @RossDuckham @diamondjim_king 

🏏"
10512632,2019-04-05 21:40:09,GrahamPerrettMP,251976625,Graham Perrett,Australian Labor Party,"Moreton, Queensland","#Walkhighlights You're The One For Me, Fatty - Morrissey; Heavy Metal Drummer - Wilco; Swamp Thing - The Grid; Clouds - The Go-Betweens; Take It All - Adele; Behind the Wall of Sleep - The Smithereens; My Back Pages - Marshall Crenshaw; Heaven Sent -INXS; Black Coffee -All Saints"
10930714,2019-05-01 00:04:59,MurrayWatt,304856790,Senator Murray Watt,Australian Labor Party,Queensland,Morrison’s claim that Liberals aren’t preferencing One Nation just doesn’t hold water. Liberal Party website advertises various candidates who’ve swapped preferences with One Nation.
10616549,2019-04-10 20:57:10,CatherineKingMP,47273818,Catherine King MP,Australian Labor Party,"Ballarat, Victoria","Time to make a choice Australia. 

The Liberals will deliver more cuts, chaos and incompetence in the health portfolio.

Labor will deliver better funded hospitals, a stronger Medicare, a massive investment in cancer care and more affordable private health insurance."
11168547,2019-05-12 07:55:42,billshortenmp,137198586,Bill Shorten,Australian Labor Party,"Maribyrnong, Victoria","Our thoughts are with Australia’s Maronite community on the passing of former Maronite Patriarch Mar  Nasrallah Boutros Cardinal Sfeir. 

Support to all who are mourning his loss."
10748896,2019-04-21 06:37:17,billshortenmp,137198586,Bill Shorten,Australian Labor Party,"Maribyrnong, Victoria","Devastating news out of Sri Lanka. Innocent people killed and injured while at prayer. Our solidarity and sympathy to all those who mourn, all those in pain. 

We think also of Australia’s beloved Sri Lankan community who will carry an immense sense of shock and sadness today."
11075205,2019-05-08 02:35:09,MurrayWatt,304856790,Senator Murray Watt,Australian Labor Party,Queensland,"How many Aussies will watch @billshortenmp &amp; think of their own  family members, denied opportunities due to a tough upbringing? Happened in mine, bound to be many more. Thanks @dailytelegraph for reminding us that the fight for equality is what drives us in @AustralianLabor."
10438568,2019-04-02 22:46:58,Tony_Burke,22887941,Tony Burke,Australian Labor Party,"Watson, New South Wales",This was prescient. They’ve already changed the budget. It didn’t make it to lunchtime. First bill introduced today has the government already changing what was announced last night. #auspol
10864903,2019-04-27 12:42:42,MadeleineMHKing,2902145304,Madeleine King,Australian Labor Party,"Brand, Western Australia","Wish I could have been there for #Mundy3Hundy @freodockers 
What a win!
What a player David Mundy is. #loyal #strong
 #AFLFreoDogs ⚓️⚓️💜💜💜 #foreverfreo  💜"
11229443,2019-05-14 21:06:27,JulieCollinsMP,812382313,Julie Collins,Australian Labor Party,"Franklin, Tasmania",And the Liberals want to cut another $35 million from Tasmania’s public hospital with no plans to fix bed block and ambulance ramping. #politas
10417589,2019-04-02 08:46:22,kimbakit,20494141,Kimberley Kitching 🇦🇺🇳🇿,Australian Labor Party,Victoria,"The Reserve Bank Chief Economist revealed recently that income tax collection by the federal government is rising twice as fast as wages. The ""Liberals"" are taxing the economy much more than the past Labor government. This is the reality of their record. #budget2019 #auspol"
10958289,2019-05-02 08:25:12,JoanneRyanLalor,1631812358,Joanne Ryan MP,Australian Labor Party,"Lalor, Victoria",He has got to be joking. The Sydney PM who cavalierly closed car manufacturing in Melbourne. He’ll say anything.
10533199,2019-04-07 02:47:50,MadeleineMHKing,2902145304,Madeleine King,Australian Labor Party,"Brand, Western Australia","If the @australian think @Bowenchris &amp; @billshortenmp  are end of days ... well, I’ve just had my thongs nicked at the dog beach ...  now that’s true Armageddon stuff 
#unaustralian"
11126240,2019-05-10 04:36:10,SenCarolBrown,540485961,Carol Brown,Australian Labor Party,Tasmania,Labor is aware of the concerns raised by pwd and disability advocacy orgs about conflict of interest to certain Royal Commissioners. We committed to reviewing the appt of certain commissioners in consultation with pwd/advocates. Pwd must have full confidence in the RC.
10672650,2019-04-15 21:31:56,JoanneRyanLalor,1631812358,Joanne Ryan MP,Australian Labor Party,"Lalor, Victoria",More of the same . Six years of looking after the top end while breaking our social compact. #auspol #Election2019
10084010,2019-03-19 07:43:37,andrewjgiles,713582779,Andrew Giles MP,Australian Labor Party,"Scullin, Victoria","About to leave the beautiful top end after working with my friends @Malarndirri19 and @lukejgosling on bridging the educational divide that’s holding back too many First Nations young people in the NT. Thanks to the amazing students who shared their time, wisdom and experiences."
10578371,2019-04-09 11:42:52,MadeleineMHKing,2902145304,Madeleine King,Australian Labor Party,"Brand, Western Australia","You are ON FIRE 🔥 @SamPCrosby 
👇🏼👇🏼👇🏼

This Morrison government and it’s ridiculously unhinged &amp; absurd scare campaigns are absolutely cooked."
10836752,2019-04-26 00:39:55,MurrayWatt,304856790,Senator Murray Watt,Australian Labor Party,Queensland,"Hey @PaulineHansonOz @MRobertsQLD @SteveDicksonQLD how does it feel to get owned by Scott Morrison preferencing a bloke who rips off his workers, over you? Not much return on you voting with @LNPQLD 90% of the time?"
10419174,2019-04-02 09:45:57,StephenJonesMP,284933456,Stephen Jones MP,Australian Labor Party,"Whitlam, New South Wales","REVEALED: Coalition promise to spend $500M on Princess Highway between Nowra and Batemens Bay a fraud. Budget says $100M split between all of Victoria and NSW and not until 2021-2

Where’s the other $400M?
@SCRegister @nickpmclaren @illawarramerc"
10209337,2019-03-24 06:59:16,Tony_Burke,22887941,Tony Burke,Australian Labor Party,"Watson, New South Wales","So I listed the koala as threatened and ordered that a recovery plan be developed. But there’s a fairly important reason why I didn’t finish the job in 2014......
#auspol #details #koala #election2013 #opposition2014 #whenthelibswintheenvironmentloses"
11080048,2019-05-08 09:11:44,SharonBirdMP,92648503,Sharon Bird MP,Australian Labor Party,"Cunningham, New South Wales",#MyMum Thank you @billshortenmp for so powerfully telling the story of an amazing generation of women like my Mum-denied a full education and careers and later facing age &amp; gender discrimination in the workforce
10792576,2019-04-23 23:14:47,TimWattsMP,14294400,Tim Watts MP,Australian Labor Party,"Gellibrand, Victoria","Not to go all ConnieFW here, but I’ve noticed a big uptick in engagement from accounts that look like troll farm/bot accounts since the election was announced. Someone ought to have a proper look at this..."
10438983,2019-04-02 23:32:13,polley_helen,929373746,Helen Polley,Australian Labor Party,Tasmania,Great speech by Penny Wong on the censure motion against Senator Anning today in the senate. Strong and reflective of Australians values. Anning doesn’t speak for me he’s a disgrace. #auspol #politas
10858135,2019-04-27 05:28:35,MurrayWatt,304856790,Senator Murray Watt,Australian Labor Party,Queensland,Scott Morrison would rather protect his preference buddy Clive Palmer than see taxpayers and workers paid what they are owed.
10082087,2019-03-19 02:20:42,MurrayWatt,304856790,Senator Murray Watt,Australian Labor Party,Queensland,"Time for Morrison to decide. Will he actually join Labor &amp; put One Nation &amp; Anning last? Or will he just claim “no preference deals”, and then let local LNP branches to his dirty work?"
10694152,2019-04-16 22:35:58,BOConnorMP,611598902,Brendan O'Connor,Australian Labor Party,"Gorton, Victoria",Another text to cancel work as young woman heads to work. This is commonplace and needs redressing. Labour will crackdown on labour hire and confine casual employment to make jobs more secure
11131388,2019-05-10 09:53:19,LMChesters,96088711,Lisa Chesters MP,Australian Labor Party,"Bendigo, Victoria","“absolutely random and a waste of taxpayers money"". That’s all the Liberals can say about key @GreaterBendigo, @MacedonRangesSC, Mount Alexander Shire Council &amp; @latrobe projects. Outrageous &amp; out of touch"
10255044,2019-03-26 09:51:57,StephenJonesMP,284933456,Stephen Jones MP,Australian Labor Party,"Whitlam, New South Wales","The NRA has hijacked American democracy. We can’t allow them to infiltrate ours. 

Putting One Nation last is not about Liberal v Labor. It’s about protecting our democracy from this insidious mob."
10422124,2019-04-02 12:01:04,SenKimCarr,711691441,Kim Carr,Australian Labor Party,Victoria,"So how much does @LiberalAus  really hate science and universities?
First they sought to abolish Education investment Fund to privatise roads, then to spuriously fund disabilities, and now they claim to discovered an interest in climate change? #auspol #11thhour #budget19"
10953730,2019-05-01 22:33:24,Mark_Butler_MP,220883243,Mark Butler MP,Australian Labor Party,"Port Adelaide, South Australia","The absolute rubbish, dodgy numbers paraded today is just the Liberals latest scare campaign to excuse their 6 years of delay, division and denial on climate change and energy policy. #ausvotes"
10996999,2019-05-04 01:19:22,Catbilyk,108209937,Catryna Bilyk,Australian Labor Party,Tasmania,"Dear, dear, dear. ☹️  No contrition? It’s all her opponents fault? They made her post those disgusting  comments? The people of Lyons deserve better than THAT!  As my dad would have said - You need to take a good long look at yourself and take responsibility!"
10616755,2019-04-10 21:05:20,markdreyfusQCMP,4846185439,Mark Dreyfus,Australian Labor Party,"Isaacs, Victoria","At this election, the choice is clear - a fair go for Australia with Labor, or more cuts and chaos with the Liberals. A united, stable and experienced team compared to a divided rabble. I'm ready, and I think Australia is too. #auspol2019"
11265408,2019-05-16 09:53:33,StephenJonesMP,284933456,Stephen Jones MP,Australian Labor Party,"Whitlam, New South Wales","A sad day. Bob Hawke has passed. I voted for Bob in my first election. He introduced Medicare and modernised our economy. A grateful nation morns.

Condolences to Blanche and Bobs family. #ValeBob"
10250236,2019-03-26 01:51:39,TimWattsMP,14294400,Tim Watts MP,Australian Labor Party,"Gellibrand, Victoria","The Liberal Party isn’t just out of touch with modern Australia, it’s actively hostile to it. 

The conservatives hate the confident, diverse country we’ve become and want to take us back to an insular, fearful past."
11259229,2019-05-16 03:49:10,MurrayWatt,304856790,Senator Murray Watt,Australian Labor Party,Queensland,"The @GCTitans do a great job making rugby league accessible for all. A Shorten Labor Government will back them, by improving facilities for women players and their players with a disability."
10984265,2019-05-03 12:32:35,SwannyQLD,267570919,Wayne Swan,Australian Labor Party,"Lilley, Queensland","Hey Scott Morrison, action on base erosion &amp; profit shifting by multinationals was initiated by the Labor Party &amp; you have squibbed taking further action on high tech companies. Action against tax havens wont be taken by those who use them. #auspol #peoplesforum"
10567592,2019-04-08 20:38:48,GrahamPerrettMP,251976625,Graham Perrett,Australian Labor Party,"Moreton, Queensland",#Walkhighlights The Love Song - Died Pretty; I Was Only 19 (A Walk In The Light Green) - Redgum; Ain't Misbehavin' - Ellingtonians; Hell of a Season - The Black Keys; All My Friends Are Getting Married - Skyhooks; Nice N' Sleazy - Stranglers; Here Comes That Feeling - Cockroaches
10477008,2019-04-04 13:25:37,AlboMP,254515782,Anthony Albanese,Australian Labor Party,"Grayndler, New South Wales",For those who ask why despite our different philosophies @cpyne is and will remain my friend I will show them this speech #Respect #BestWishes
11013773,2019-05-05 00:20:11,MichaelDanbyMP,1355670182,Michael Danby,Australian Labor Party,"Melbourne Ports, Victoria",Dancing with the stars....for preferences @ShayneNeumannMP @GlennSterle @fitzhunter @KosSamaras @kimbakit @NickChampionMP @RichardMarlesMP @alexbhturnbull @vanOnselenP #auspoI #AUSVote2019
11029981,2019-05-05 23:59:48,Bowenchris,150856088,Chris Bowen,Australian Labor Party,"McMahon, New South Wales",How much of the Government’s tax cuts go to high income earners? Scott Morrison refused to answer 4 times on Friday. Then he refused to answer 3 times Saturday. And this morning Josh Frydenberg refused to answer 6 times in one interview. Why so shifty?
10759930,2019-04-22 09:14:35,billshortenmp,137198586,Bill Shorten,Australian Labor Party,"Maribyrnong, Victoria","Tragically, we have learned in the last few hours that two of our fellow Australians have been cruelly murdered and two more are injured in the terror attack in Sri Lanka."
10793137,2019-04-24 01:58:06,MRowlandMP,210702383,Michelle Rowland,Australian Labor Party,"Greenway, New South Wales","Whether it is broadband or energy, the policies of the Liberal Party have been an abject failure. Every day they remain in office is a bad day for consumers, taxpayers and the Australian economy. #NBN #auspol #AusVotes19"
10492468,2019-04-05 03:05:55,polley_helen,929373746,Helen Polley,Australian Labor Party,Tasmania,Bill Shorten will be a true Labor PM &amp; this was good Labor policy priorities. Labor believes in a fair go for all. #auspol #politas #2019Election
10927850,2019-04-30 20:32:32,GrahamPerrettMP,251976625,Graham Perrett,Australian Labor Party,"Moreton, Queensland",#Walkhighlights Old bloke bailing me up to tell me that he voted for me yesterday after watching @billshortenmp win Monday night's TV debate; Harvest Moon - Neil Young; Maggie Cassidy - Dave Graney 'n' The Coral Snakes; So. Central Rain (I'm Sorry) - Grant-Lee Phillips;
10087355,2019-03-19 10:23:44,StephenJonesMP,284933456,Stephen Jones MP,Australian Labor Party,"Whitlam, New South Wales","The Liberal Party have sent @AngusTaylorMP out to clear up some issues today:

👉🏼 One Nation preferences “still speculating”
👉🏼 Subsidies for coal plants “no decision yet”"
10418210,2019-04-02 09:07:08,Bowenchris,150856088,Chris Bowen,Australian Labor Party,"McMahon, New South Wales","This is a budget by a government which has given up governing. No vision. Some catching up with Labor on tax cuts, but too little to late. As an election launch, it is an underwhelming effort. No plan on wages growth, no plan on climate change. 6 years of cuts and chaos continues"
11239163,2019-05-15 10:15:25,Catbilyk,108209937,Catryna Bilyk,Australian Labor Party,Tasmania,And the chaos and division continues! End the chaos.  Vote Labor in the Reps and the Senate. @SenCarolBrown @JulieCollinsMP @BrianMitchellMP @justinekeay  @RossHartMP  @BenMcGregorALP
11286297,2019-05-17 00:39:54,polley_helen,929373746,Helen Polley,Australian Labor Party,Tasmania,"TEMCO jobs must be saved in Northern Tasmania. Business, unions and government must work together to ensure these jobs remain #auspol  #politas #Ausvotes19"
10954004,2019-05-01 23:11:27,MurrayWatt,304856790,Senator Murray Watt,Australian Labor Party,Queensland,"Big dispute emerging in Central Qld, with BHP signing secret agreement with 9 unknown workers, to cut wages by up to $40,000 across all their Australian mines. This can only happen because our LNP Govt sides with multinationals over workers. Read here to learn more."
10207528,2019-03-23 22:34:02,tanya_plibersek,307755781,Tanya Plibersek,Australian Labor Party,"Sydney, New South Wales",So awkward watching @A_Sinodinos desperate to avoid question on putting One Nation last on @InsidersABC
10166494,2019-03-22 08:06:40,MurrayWatt,304856790,Senator Murray Watt,Australian Labor Party,Queensland,"High speed rail is a good idea. It was also a good idea when Federal Labor released a feasibility study in 2013. Which the LNP have done nothing with, for 6 years. Taking the Gold Coast for granted - again."
11187600,2019-05-13 07:45:17,linessue,133599328,Senator Sue Lines,Australian Labor Party,Western Australia,#Pearce pre poll chatter suggests #ChristianPorter Canberra staff currently ‘helping’ in WA have been told not to go home as they may be required  to pack up Porter’s office. Send #Porterpacking vote #KimTravers #Labor #Pearce #AusVotes19 #auspol
10135466,2019-03-21 02:16:59,ALeighMP,322866759,Andrew Leigh,Australian Labor Party,"Fenner, Australian Capital Territory","SQM today criticised Labor’s negative gearing policy. Let’s look at their track record, shall we? 👇#auspol"
11097744,2019-05-08 21:13:29,JulianHillMP,750658704949678081,Julian Hill MP,Australian Labor Party,"Bruce, Victoria","#mymum my hero. Mum raised us alone after dad died in 1978. Brilliant but cldn’t afford to finish Yr12 &amp; follow her dream to b a Dr so she was a nurse.She taught responsibility, compassion, hard work. I nursed her with cancer, she died at home with us.10 yrs &amp;I miss her every day"
10974564,2019-05-02 22:16:53,emmahusarmp,112383045,Emma Husar,Australian Labor Party,"Lindsay, New South Wales","I could add to the list “shit that a male politician NEVER has to confront” 
&amp; Apparently all I needed was a spouse at home. You should have mentioned that #MAFS needs contestants right? 🤦🏻‍♀️
Ps MEN STILL OWN THE PROCESSES #aupol #auspol2019 #AUSVote2019"
11232546,2019-05-15 03:36:32,MurrayWatt,304856790,Senator Murray Watt,Australian Labor Party,Queensland,"Abbott and Molan are close mates. And now even they’re fighting with each other, in this divided rabble of a government."
10618513,2019-04-10 22:38:01,SenatorWong,529147678,Senator Penny Wong,Australian Labor Party,South Australia,"After a week of Labor Senators exposing his chaos, division and waste, the PM was clearly not prepared to risk today’s Estimates questions on the Helloworld  scandal, the $1million a day on govt ads, and the endless supply of jobs for Liberal mates. #ausvotes"
10619849,2019-04-11 03:49:03,andrewjgiles,713582779,Andrew Giles MP,Australian Labor Party,"Scullin, Victoria","I’m going to miss you @KateEllisMP. But thanks so much, for an incredible contribution - to @AustralianLabor, our country and to public life more broadly. Can’t wait to see what’s next for you!"
10932343,2019-05-01 06:15:18,andrewjgiles,713582779,Andrew Giles MP,Australian Labor Party,"Scullin, Victoria","The Victorian Liberals have serious questions to answer. Beyond the dodgy preference deals and engagement with right-wing extremists, they need to make clear the standards they require of their candidates - hateful views on muslims and LGBTI Australians can’t be acceptable."
10735223,2019-04-19 23:20:00,Tony_Burke,22887941,Tony Burke,Australian Labor Party,"Watson, New South Wales",Reports today of anti-Semitic graffiti on Julian Leeser’s campaign material are rightly condemned. All forms of bigotry and hate speech have no place in an Australian politics. #auspol
10536131,2019-04-07 08:53:24,polley_helen,929373746,Helen Polley,Australian Labor Party,Tasmania,Desperate PM trying to cling to power. Let the people speak bring it on. Australians want an election NOW❗️You can’t trust Scott Morrison #auspol #politas #Election2019 #ElectionNow
10465129,2019-04-04 00:40:10,andrewjgiles,713582779,Andrew Giles MP,Australian Labor Party,"Scullin, Victoria","So proud to be part of the team committed to this plan for equity and excellence in our schools, and for every child to be supported to reach their learning potential. 
#FairFundingNow"
10193811,2019-03-23 11:18:34,MurrayWatt,304856790,Senator Murray Watt,Australian Labor Party,Queensland,"Zimmerman becomes 3rd Lib/Nat to oppose #OneNation preferences. Sadly for him, 9 support a preference deal. And Morrison won’t take a stand."
10226738,2019-03-25 01:27:06,fitzhunter,147869440,Joel Fitzgibbon,Australian Labor Party,"Hunter, New South Wales",David Littleproud says the Nats have a “transactional relationship” with the Libs.  Release the secret Coalition Agreement #releasetheagreement #auspol #skynews
10277090,2019-03-27 02:32:14,MurrayWatt,304856790,Senator Murray Watt,Australian Labor Party,Queensland,"Maybe if George Christensen hadn’t spent 300 days in the Philippines, he could have actually done something to fix the casualisation epidemic across his electorate."
10676648,2019-04-16 07:14:19,JEChalmers,258124400,Jim Chalmers MP,Australian Labor Party,"Rankin, Queensland","The economy after six years of Liberal cuts and chaos: slowing growth, stagnant wages and weak consumption #auspol #ausvotes"
10876597,2019-04-28 08:35:18,MurrayWatt,304856790,Senator Murray Watt,Australian Labor Party,Queensland,"While doorknocking for @Des_Hardman today, I was asked what @AustralianLabor will do for pensioners. How about this?"
10674782,2019-04-16 04:00:36,JulieCollinsMP,812382313,Julie Collins,Australian Labor Party,"Franklin, Tasmania",Today’s revelation that Morrison has a secret plan for a further $40 billion in cuts should worry every older Australian. He was the Treasurer who cut $1.2b from aged care in his first Budget. #auspol
10907630,2019-04-29 21:33:36,kimbakit,20494141,Kimberley Kitching 🇦🇺,Australian Labor Party,Victoria,"Why is ""Liberal"" PM @ScottMorrisonMP refusing to front the Australian people and explain himself, his sleazy preference deals and his few policies on #qanda❓

So much for enjoying the campaign and welcoming scrutiny. Such a fraud.

#auspol #ausvotes"
11297456,2019-05-17 13:31:35,emmahusarmp,112383045,Emma Husar,Australian Labor Party,"Lindsay, New South Wales","Can hardly wait for Parli to resume where this will get a good dose of sunlight, always the best disinfectant .. in the meantime vote @AoifeChampion #auspol #hume"
10695728,2019-04-17 04:58:00,JEChalmers,258124400,Jim Chalmers MP,Australian Labor Party,"Rankin, Queensland",BREAKING: #PEFO confirms the Liberals’ forecast surplus next year is propped up by a $1.6 billion underspend on Australians with a disability #NDIS #auspol #ausvotes
10538002,2019-04-07 10:47:18,Lisa_Singh,29401651,Lisa Singh,Australian Labor Party,Tasmania,25 yrs on since Rwandan genocide. The mass slaughter of 1 million people while humanity failed to act. This woman’s story who moved forward with such emotional pain is incredible.  #RwandanGenocide
11257222,2019-05-15 22:07:06,andrewjgiles,713582779,Andrew Giles MP,Australian Labor Party,"Scullin, Victoria","Yesterday Liberals at prepoll in #scullin were still asking voters to vote for ‘disendorsed’ candidate Gurpal Singh. They said that’s ok because it’s somehow Labor’s fault he’s no longer their candidate. What was that about standards, Mr Morrison? Where are the modern liberals?"
